annotation_id,comment,id,rating,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Другое
681,Спасибо Никита💪,3925656,5,0.0,0.0,1.0,0.0,0.0,0
685,Оперативно. Очень вежливый сантехник. Приятно было общаться и получить решение проблемы через 25 минут. Спасибо.,3925871,5,0.0,0.0,1.0,1.0,0.0,0
686,Спасибо за оперативность.,3925996,5,0.0,0.0,0.0,1.0,0.0,0
689,спасибо за информацию!,3926222,5,1.0,0.0,0.0,0.0,0.0,0
690,Очень нравится что стали поливать газон,3926410,5,1.0,0.0,0.0,0.0,0.0,0
692,мастер супер!!!,3926559,5,0.0,0.0,1.0,0.0,0.0,0
693,спасибо большое за скорость,3926660,5,0.0,0.0,0.0,1.0,0.0,0
694,Спасибо дежурному сантехнику,3926685,5,0.0,0.0,1.0,0.0,0.0,0
696,"оперативно,спасибо",3926829,5,0.0,0.0,0.0,1.0,0.0,0
697,Сотрудник позвонил и всё понятно объяснил. Спасибо.,3926847,5,0.0,0.0,1.0,0.0,1.0,0
698,Спасибо Вам Татьяна. Хорошего дня 🤝👍😎,3926885,5,0.0,0.0,1.0,0.0,0.0,0
699,Благодарю УК за оперативность и решение моего вопроса.,3926964,5,0.0,0.0,0.0,1.0,0.0,0
701,хорошо ,3927060,1,0.0,0.0,0.0,0.0,1.0,0
703,спасибо за оперативность! ,3927168,5,0.0,0.0,0.0,1.0,0.0,0
704,"Сотрудник супер,вежливый и работа выполнена на 5+",3927330,5,0.0,0.0,1.0,0.0,0.0,0
706,Спасибо. Очень быстро приняли меры.,3927378,5,0.0,0.0,0.0,1.0,0.0,0
708,Все доступно объяснили.,3927480,5,1.0,0.0,0.0,0.0,0.0,0
709,"Отличный специалист. Все показал, рассказал объяснил.",3927514,5,0.0,0.0,1.0,0.0,0.0,0
710,"отзывчивые менеджеры, всем спасибо за быстроту",3927621,5,0.0,0.0,1.0,0.0,0.0,0
711,"Дана консультация, жду решения",3927634,5,0.0,0.0,0.0,0.0,0.0,1
713,Очень оперативно! Спасибо большое!!! ,3927735,5,0.0,0.0,0.0,1.0,1.0,0
714,Оперативно и четко решен вопрос. Благодарю. ,3927815,5,0.0,0.0,0.0,1.0,1.0,0
715,все на высшем уровне ,3927826,5,0.0,1.0,0.0,1.0,1.0,0
716,Спасибо 👍🏻👍🏻👍🏻,3927830,5,1.0,0.0,0.0,0.0,0.0,0
717,"Спасибо,что включили кран ",3927965,5,1.0,0.0,0.0,0.0,0.0,0
718,Лучший специалист! Спасибо ,3928090,5,0.0,0.0,1.0,0.0,0.0,0
719,"проблема не решена,но даны исчерпывающие разъяснения и рекомеедации",3928119,5,0.0,0.0,0.0,0.0,0.0,1
720,Идеально!,3928138,5,1.0,0.0,0.0,0.0,1.0,0
721,спасибо большое за помощь!Мария решила быстро вопрос.Настоящий специалист. ,3928192,5,0.0,0.0,1.0,1.0,0.0,0
722,"Супер, спасибо !",3928281,5,1.0,0.0,0.0,0.0,1.0,0
723,"все прошло быстро,спасибо сотруднику. ",3928288,5,0.0,0.0,1.0,1.0,0.0,0
724,"Благодаря помощи Анастасии, быстро всё решили. Отличная, оперативная работа",3928290,5,0.0,0.0,1.0,0.0,0.0,0
725,Быстро и оперативно спасибо мастеру ,3928297,5,0.0,0.0,1.0,1.0,0.0,0
726,Спасибо за вашу работу! ,3928345,5,1.0,1.0,0.0,0.0,1.0,0
727,Все устранили в короткие сроки. Молодцы,3928349,5,0.0,0.0,0.0,1.0,0.0,0
728,"быстро, качественно, без лишних вопросов и нюансов ",3928497,5,0.0,1.0,0.0,1.0,0.0,0
729,"оперативно,  качественно! спасибо!",3928714,5,0.0,1.0,0.0,1.0,0.0,0
731,отличная работа,3928825,5,1.0,0.0,0.0,0.0,1.0,0
732,спасибо за быстрое решение вопроса! ,3928888,5,1.0,0.0,0.0,1.0,0.0,0
733,Спасибо за вашу работу ,3928911,5,1.0,0.0,0.0,0.0,1.0,0
734,очень оперативно. спасибо,3929011,5,0.0,0.0,0.0,1.0,0.0,0
736,Мгновенно. Спасибо,3929431,5,0.0,0.0,0.0,1.0,1.0,0
737,"Оказалось, что это не авария, а нюансы системы водоснабжения и отопления.
Всё подробно объяснили, спасибо!)",3929549,5,1.0,0.0,0.0,0.0,0.0,0
738,"Спасибо. Отличная работа, прекрасный коллектив ",3929557,5,1.0,0.0,1.0,0.0,1.0,0
739,Спасибо) Оперативно устранили проблему.,3929624,5,1.0,0.0,0.0,1.0,1.0,0
740,"быстро понятно спасибо 
",3929881,5,0.0,0.0,0.0,1.0,1.0,0
741,вопрос решен,3929910,5,1.0,0.0,0.0,0.0,0.0,0
742,Спасибо за проявленное участие и инциативу.,3929918,4,1.0,0.0,0.0,0.0,0.0,0
743,Ок. ,3929919,5,0.0,0.0,0.0,0.0,0.0,1
744,Хоть на заявки быстро отреагировали ,3929997,5,0.0,0.0,0.0,1.0,0.0,0
745,Заменили,3930019,5,1.0,0.0,0.0,0.0,0.0,0
746,Спасибо большое за оперативное реагирование и устранение неисправностей! ,3930202,5,0.0,0.0,0.0,1.0,1.0,0
747,Большое спасибо за оперативность решения вопроса!,3930255,5,0.0,0.0,0.0,1.0,0.0,0
749,грамотный специалист.,3930387,5,0.0,0.0,1.0,0.0,0.0,0
750,"Электрик быстро пришёл и всё устранил! Спасибо, очень доволен работой! ",3930751,5,0.0,0.0,1.0,0.0,0.0,0
752,"Спасибо за оперативность, желательно проверить и другие столбы освещения ",3930767,5,0.0,0.0,0.0,1.0,0.0,0
753,супер оперативно,3930838,5,0.0,0.0,0.0,1.0,0.0,0
754,быстро умтранили,3930866,5,0.0,0.0,0.0,1.0,0.0,0
755,Оперативно и качественно мастер решил проблему! Огромное спасибо ему.,3930927,5,0.0,1.0,1.0,1.0,0.0,0
757,"Быстро исправили, спасибо!",3931016,5,0.0,0.0,0.0,1.0,0.0,0
759,Супер!!!!,3931178,5,1.0,0.0,0.0,0.0,0.0,0
762,Благодарю за помощь!,3931695,5,1.0,0.0,0.0,0.0,0.0,0
763,"Оперативно, аккуратно, в удобное время. ",3932129,5,0.0,0.0,0.0,1.0,0.0,0
764,"Быстро обработали заявку, спасибо за оперативность",3932312,5,0.0,0.0,0.0,1.0,0.0,0
765,Спасибо большое.,3932338,5,1.0,0.0,0.0,0.0,0.0,0
766,Благодарю !,3932396,5,1.0,0.0,0.0,0.0,0.0,0
768,"Молодцы, спасибо ",3932459,5,0.0,0.0,1.0,0.0,0.0,0
769,Всё сделали отлично,3932495,5,1.0,0.0,0.0,0.0,0.0,0
770,Хороший мастер сделал всё быстро ,3932575,5,0.0,0.0,1.0,0.0,0.0,0
771,проблема решена после того как сходил в офис и разьяснил на пальцах,3932622,3,0.0,0.0,0.0,0.0,0.0,1
772,"Работа выполнена,  в кратчайший срок. Благодарю ",3932847,5,0.0,0.0,0.0,1.0,0.0,0
774,"Мастер пришел на следующий день и ответил на все вопросы, выдал рекомендации по устранению проблемы. Спасибо!",3932946,5,0.0,0.0,0.0,0.0,1.0,0
775,Все сделали очень быстро! Спасибо большое!,3932950,5,0.0,0.0,0.0,1.0,0.0,0
776,"При личном общении были решены все вопросы, полное взаимопонимание, отлично выполненная работа... ",3932971,5,0.0,0.0,0.0,0.0,1.0,0
777,супер оперативно ,3933004,5,0.0,0.0,0.0,1.0,0.0,0
778,Всё супер ,3933019,5,1.0,0.0,0.0,0.0,0.0,0
780,"Спасибо, всё оперативно сделано!",3933123,5,0.0,0.0,0.0,1.0,0.0,0
781,"спасибо,отреагировали очень быстро!",3933159,5,0.0,0.0,0.0,1.0,0.0,0
782,"очень быстро отреагировали..посмотрим ,как дальше будет..",3933243,5,0.0,0.0,0.0,1.0,0.0,0
783,"Здравствуйте. Спасибо Геннадию за работу. Все проверил и решил работу. Просьба если ранее вопрос не решен, то не закрывать заявки просто так, а передавать информацию специалистам в указанной сфере. ",3933289,5,0.0,0.0,0.0,0.0,0.0,1
784,"Благодарю за оперативное решение. Ответственный сотрудник держал меня в курсе выполнения заявки,за что ему отдельное спасибо.Очень клиентоориентированный подход! Спасибо!",3933331,5,0.0,0.0,1.0,1.0,0.0,0
785,спасибо! очень оперативно! 5+,3933373,5,0.0,0.0,0.0,1.0,0.0,0
787,"Вауу, супер спасибо",3933799,5,1.0,0.0,0.0,0.0,0.0,0
788,Наконец то.  Спасибо. ,3933980,5,1.0,0.0,0.0,0.0,0.0,0
789,"Огромное спасибо, очень помогли! Быстро и профессионально! ",3934049,5,0.0,1.0,0.0,1.0,0.0,0
790,"все нормально, спасибо


",3934120,5,1.0,0.0,0.0,0.0,0.0,0
791,"Спасибо огромное Татьяне, вопрос решился очень оперативно и четко. ",3934243,5,0.0,0.0,1.0,0.0,0.0,0
792,Большое спасибо мастеру 👍,3934321,5,0.0,0.0,1.0,0.0,0.0,0
793,"Спасибо оператору,  деж. (аварийной) смене за оперативную работу!!!",3934485,5,0.0,0.0,1.0,0.0,0.0,0
794,"Проблему решили временно, надеюсь люк поменяют",3934520,1,0.0,0.0,0.0,0.0,0.0,1
795,"Отреагировали оперативно, проблему решили и исправили по звонку телефона! 
 ",3934549,5,0.0,0.0,0.0,1.0,0.0,0
796,Ольга Птушкина  очень быстро и грамотно решила наш вопрос .Большое спасибо !!!,3934613,5,0.0,0.0,1.0,0.0,0.0,0
797,Спасибо за обратную связь! ,3934650,5,0.0,0.0,0.0,0.0,0.0,1
798,очень оперативно внесли данные по поверке ,3934651,5,0.0,0.0,0.0,1.0,0.0,0
