"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
17,"1","Быстро","2025-05-15T06:51:04.459304Z",3908377,78.791,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:51:04.459324Z","","","","",""
18,"1","Спасибо за быстрое решение вопроса. Лояльность мастера с подбором времени","2025-05-15T06:51:17.200650Z",3908429,10.793,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:51:17.200669Z","","","","",""
19,"1","спасибо за обратную связь,надеюсь в приложении информация обновиться,что оплата прошла.


","2025-05-15T06:51:36.549138Z",3908490,17.716,4,"[{""taxonomy"":[[""Другое""]]}]","2025-05-15T06:51:36.549160Z","","","","",""
20,"1","спасибо","2025-05-15T06:51:57.442159Z",3908568,15.607,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T06:51:57.442181Z","","","","",""
21,"1","спасибо за четкость и быстроту!","2025-05-15T06:52:21.698562Z",3908579,21.454,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T06:52:21.698582Z","","","","",""
22,"1","Консультация и настройка прибора выполнена очень быстро, качественно и профессионально, спасибо! ","2025-05-15T06:52:33.753921Z",3908590,10.434,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T06:52:33.753943Z","","","","",""
23,"1","Спасибо","2025-05-15T06:52:39.973894Z",3908733,4.586,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T06:52:39.973915Z","","","","",""
24,"1","мастер выполнил работу быстро и чисто, все отлично","2025-05-15T06:52:51.476094Z",3908772,10.272,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:52:51.476114Z","","","","",""
25,"1","Самая лучшая УК . Спасибо большое за помощь. За быструю работу и мгновенную выполнения!!!!","2025-05-15T06:53:11.254359Z",3908843,14.261,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:53:11.254379Z","","","","",""
26,"1","спасибо","2025-05-15T06:53:19.963503Z",3908847,7.472,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T06:53:19.963523Z","","","","",""
27,"1","Очень быстро👍","2025-05-15T06:53:26.835889Z",3908929,3.819,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:53:26.835908Z","","","","",""
28,"1","быстро","2025-05-15T06:53:31.061570Z",3909050,2.95,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:53:31.061593Z","","","","",""
29,"1","спасибо за оперативный ответ😊👍","2025-05-15T06:53:36.628787Z",3909086,4.025,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:53:36.628819Z","","","","",""
30,"1","Спасибо! ","2025-05-15T06:53:48.980642Z",3909115,4.653,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T06:53:48.980661Z","","","","",""
31,"1","очень удобно получать электронную квитанцию.  Давно пора. ","2025-05-15T06:54:03.299349Z",3909146,12.906,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-15T06:54:03.299372Z","","","","",""
32,"1","Оперативно выполнили заявку. Спасибо","2025-05-15T06:54:11.895706Z",3909271,7.364,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:54:11.895727Z","","","","",""
33,"1","спасибо специалисту. ","2025-05-15T06:54:19.748600Z",3909398,5.182,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T06:54:19.748623Z","","","","",""
34,"1","Жалко, что заранее не предупреждаете, что есть тех проблемы сейчас, как нам узнать - в новости можно написать такое. И нет такого раздела про формирование квитанций в заявках в УК, не сразу поняла, где написать ","2025-05-15T06:54:30.042160Z",3909430,8.219,4,"[{""taxonomy"":[[""Другое""]]}]","2025-05-15T06:54:30.042183Z","","","","",""
35,"1","Огромнейшее спасибо за оперативность❤️","2025-05-15T06:54:36.337759Z",3909441,4.698,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:54:36.337779Z","","","","",""
36,"1","Спасибо огромнейшее за оперативность ❤️","2025-05-15T06:55:08.575608Z",3909442,8.729,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:55:08.575641Z","","","","",""
37,"1","Благодарю за работу!","2025-05-15T06:55:16.783939Z",3909517,5.661,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-15T06:55:16.783960Z","","","","",""
38,"1","Все решили! Перезвонили . Спасибо ","2025-05-15T06:55:31.088384Z",3909595,12.973,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-15T06:55:31.088408Z","","","","",""
39,"1","спасибо ","2025-05-15T06:56:48.683065Z",3909630,76.362,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T06:56:48.683086Z","","","","",""
40,"1","Очень быстро все сделали!!!!","2025-05-15T06:56:57.883147Z",3909682,7.597,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:56:57.883167Z","","","","",""
41,"1","Огромное Спасибо.","2025-05-15T06:57:05.220866Z",3909709,10.896,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T06:57:20.068846Z","","","","",""
499,"1","Все отлично.  Жаль что для сотрудников компании на данные услуги не действуют скидки.","2025-05-15T08:23:30.912936Z",3909787,17.597,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T08:23:30.912954Z","","","","",""
42,"1","очень быстро","2025-05-15T06:58:26.104482Z",3909810,3.751,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:58:26.104502Z","","","","",""
43,"1","Очень приятный менеджер консультант , которая всё правильно и подробно объясняет.","2025-05-15T06:58:47.250002Z",3909863,10.72,5,"[{""taxonomy"":[[""Другое""]]}]","2025-05-15T06:58:47.250039Z","","","","",""
44,"1","Спасибо !!!!все супер ","2025-05-15T06:58:55.992016Z",3909888,7.175,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T06:58:55.992036Z","","","","",""
45,"1","спасибо большое! ","2025-05-15T06:59:09.634422Z",3909979,12.17,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T06:59:09.634445Z","","","","",""
46,"1","Специалист пришёл очень быстро, все быстро исправил. Спасибо. ","2025-05-15T06:59:19.128528Z",3910052,7.668,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T06:59:19.128546Z","","","","",""
47,"1","всё супер, вопрос решён быстро)","2025-05-15T06:59:25.489246Z",3910060,5.141,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T06:59:25.489268Z","","","","",""
48,"1","Очень надеюсь что квитанция будет дублироваться и в приложении. А так оперативно и быстро поступила. ","2025-05-15T06:59:45.367004Z",3910089,29.105,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:00:00.617399Z","","","","",""
49,"1","спасибо большое за быстрое реагирование. ","2025-05-15T07:00:06.912112Z",3910166,5.189,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:00:06.912131Z","","","","",""
50,"1","спасибо","2025-05-15T07:00:12.987413Z",3910192,4.421,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:00:12.987437Z","","","","",""
51,"1","спасибо девочкам операторам!","2025-05-15T07:00:22.952486Z",3910233,8.675,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:00:22.952506Z","","","","",""
52,"1","спасибо ","2025-05-15T07:00:39.894544Z",3910243,15.336,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:00:39.894570Z","","","","",""
53,"1","Благодарю!","2025-05-15T07:00:48.154161Z",3910252,13.372,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:00:57.306644Z","","","","",""
54,"1","Менеджер Елизавета  очень быстро решила мой вопрос, спасибо!","2025-05-15T07:01:05.050901Z",3910259,6.487,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:01:05.050929Z","","","","",""
55,"1","спасибо, но придумайте, пожалуйста, способ как этого избежать на будущее. ","2025-05-15T07:01:20.963656Z",3910269,11.401,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:01:20.963677Z","","","","",""
56,"1","Спасибо за работу, выполнена качественно и в срок","2025-05-15T07:02:06.376311Z",3910346,43.783,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""],[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:02:06.376330Z","","","","",""
57,"1","Спасибо !!","2025-05-15T07:02:13.951404Z",3910395,5.264,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:02:13.951424Z","","","","",""
58,"1","Прям молодцы! Порадовали) все четко) ","2025-05-15T07:02:54.136364Z",3910406,37.343,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T07:02:54.136383Z","","","","",""
59,"1","Алексей профессионал в своем деле! Быстро нашел проблему и устранил ее. Огромное ему спасибо!","2025-05-15T07:03:19.907134Z",3910434,15.917,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:03:19.907154Z","","","","",""
60,"1","Да, подтверждаю ! Вчера вечером обнаружила что устранено. Спасибо","2025-05-15T07:03:34.116618Z",3910685,12.802,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:03:34.116640Z","","","","",""
61,"1","вопрос решён ","2025-05-15T07:03:40.325796Z",3910836,4.852,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:03:40.325821Z","","","","",""
62,"1","Спасибо за помощь
","2025-05-15T07:03:46.195974Z",3910841,4.548,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:03:46.195994Z","","","","",""
63,"1","Спасибо за помощь
","2025-05-15T07:03:52.752227Z",3910865,4.848,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:03:52.752250Z","","","","",""
64,"1","Спасибо! Очень быстро сработали!","2025-05-15T07:04:05.362719Z",3910908,11.409,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:04:05.362738Z","","","","",""
65,"1","Добрый день. Спасибо за разъяснение. Всего вам хорошего.","2025-05-15T07:04:20.424990Z",3910977,13.431,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T07:04:20.425010Z","","","","",""
66,"1","спасибо! ","2025-05-15T07:04:26.792189Z",3911003,4.835,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:04:26.792211Z","","","","",""
67,"1","спасибо 
","2025-05-15T07:04:36.360219Z",3911008,4.54,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:04:36.360239Z","","","","",""
68,"1","молодец электрик оперативно решил проблему ","2025-05-15T07:04:43.021656Z",3911065,5.399,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:04:43.021678Z","","","","",""
69,"1","Быстро и аккуратно!Благодарю!","2025-05-15T07:04:54.323278Z",3911104,24.598,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""],[""Другое""]]}]","2025-05-15T07:05:09.142807Z","","","","",""
70,"1","спасибо большое! пусть убирают часто.... ","2025-05-15T07:05:18.458054Z",3911134,8.054,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:05:18.458091Z","","","","",""
71,"1","очень оперативно!","2025-05-15T07:05:24.946779Z",3911142,5.013,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:05:24.946806Z","","","","",""
72,"1","Спасибо за оперативность ","2025-05-15T07:05:52.855260Z",3911154,3.86,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:05:52.855281Z","","","","",""
73,"1","все вежливо и информативно ❤️","2025-05-15T07:06:10.433060Z",3911182,15.761,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T07:06:10.433079Z","","","","",""
74,"1"," Спасибо вам за заботу о нас и нашем здоровье.Экология -это замечательно","2025-05-15T07:06:26.656480Z",3911339,10.685,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:06:26.656498Z","","","","",""
75,"1","работа сотрудника офиса УК Евгении на 10+","2025-05-15T07:06:37.438422Z",3911355,49.707,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:07:25.976698Z","","","","",""
76,"1","спасибо за работу все быстро и качественно. ","2025-05-15T07:07:46.074397Z",3911421,13.442,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T07:07:46.074416Z","","","","",""
77,"1","Спасибо ","2025-05-15T07:07:50.793544Z",3911509,3.164,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:07:50.793565Z","","","","",""
78,"1","Спасибо большое! Проблема была решена очень быстро!","2025-05-15T07:07:59.092004Z",3911514,7.467,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:07:59.092024Z","","","","",""
79,"1","Все отлично ","2025-05-15T07:08:05.265560Z",3911533,5.205,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:08:05.265579Z","","","","",""
80,"1","Менеджеру Наталье и дежурного  сантехнику 09.09.2024  большая благодарность  за оперативное решение проблемы. ","2025-05-15T07:08:14.932230Z",3911553,14.304,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:08:21.053347Z","","","","",""
81,"1","Отлично!!!","2025-05-15T07:08:27.114728Z",3911561,5.042,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:08:27.114764Z","","","","",""
82,"1","Спасибо! оперативно и в полной мере ответили на мой вопрос 👌","2025-05-15T07:08:33.948233Z",3911570,4.465,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:08:33.948256Z","","","","",""
83,"1","Быстро, качественно устранил наш засор ","2025-05-15T07:08:43.711192Z",3911586,8.589,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T07:08:43.711210Z","","","","",""
84,"1","Спасибо, все качественно и профессионально!","2025-05-15T07:08:51.148524Z",3911663,5.67,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:08:51.148543Z","","","","",""
85,"1","Быстро и качественно. Спасибо!","2025-05-15T07:08:57.895139Z",3911763,5.554,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T07:08:57.895162Z","","","","",""
86,"1","отличная функция, спасибо ","2025-05-15T07:09:23.542425Z",3911815,23.772,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:09:23.542445Z","","","","",""
87,"1","Спасибо за выполненную работу!","2025-05-15T07:09:36.387436Z",3911905,10.449,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:09:36.387455Z","","","","",""
88,"1","очень оперативно, благодарю","2025-05-15T07:09:46.511469Z",3911957,8.452,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:09:46.511492Z","","","","",""
89,"1","спасибо","2025-05-15T07:09:53.288043Z",3911963,4.665,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:09:53.288063Z","","","","",""
90,"1","спасибо большое!
","2025-05-15T07:09:59.309325Z",3911972,4.862,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:09:59.309344Z","","","","",""
91,"1","оперативно и четко. сделали аккуратно, прибрались после работы ","2025-05-15T07:11:47.331291Z",3911983,19.536,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:12:05.134928Z","","","","",""
92,"1","Спасибо Александру за профессионализм и быструю работу. ","2025-05-15T07:12:14.526301Z",3912007,8.02,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:12:14.526320Z","","","","",""
93,"1","спасибо","2025-05-15T07:12:21.974293Z",3912029,4.726,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:12:21.974332Z","","","","",""
94,"1","спасибо большое!!!🤗","2025-05-15T07:12:27.428910Z",3912041,3.832,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:12:27.428933Z","","","","",""
95,"1","все отлично, сделали быстро и не дорого","2025-05-15T07:12:35.883503Z",3912121,7.404,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:12:35.883538Z","","","","",""
96,"1","Спасибо большое за оперативный ответ ","2025-05-15T07:12:48.120094Z",3912185,9.294,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-15T07:12:48.120116Z","","","","",""
97,"1","Спасибо огромное менеджеру по страхованию Евгении Гущиной за помощь в оформлении страховки!!!! Настоящий профессионал своего дела!!! Исчерпывающе ответила на все интересующие вопросы!!!! ","2025-05-15T07:13:44.361207Z",3912199,21.275,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:13:44.361225Z","","","","",""
98,"1","спасибо большое","2025-05-15T07:13:50.702620Z",3912201,4.821,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:13:50.702640Z","","","","",""
99,"1","Оперативно,профессионально,спасибо","2025-05-15T07:14:04.106198Z",3912225,10.149,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:14:04.106217Z","","","","",""
100,"1","Специалист связывался по заявке, все починили! Спасибо ","2025-05-15T07:14:20.063124Z",3912227,11.431,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-15T07:14:20.063142Z","","","","",""
500,"1","В течении 2 часов после создания заявки все устранили, спасибо","2025-05-15T08:24:02.902498Z",3912230,27.501,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:24:02.902522Z","","","","",""
501,"1","Ремонт выполнен!","2025-05-15T08:24:06.222241Z",3912246,2.388,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:24:06.222264Z","","","","",""
502,"1","Быстро решили проблему! Спасибо!","2025-05-15T08:24:09.710218Z",3912277,2.591,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:24:09.710238Z","","","","",""
503,"1","Быстро решили проблему! Спасибо!","2025-05-15T08:24:16.477193Z",3912279,4.987,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:24:16.477213Z","","","","",""
504,"1","спасибо ","2025-05-15T08:24:20.637005Z",3912394,3.204,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:24:20.637027Z","","","","",""
505,"1","Работа мастера, выполнена отлично! Проблема решилась только при личном визите в УК","2025-05-15T08:24:29.844877Z",3912521,8.449,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-15T08:24:29.844898Z","","","","",""
506,"1","Большое спасибо Оксане Петриной! ","2025-05-15T08:24:35.269469Z",3912769,4.547,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:24:35.269489Z","","","","",""
507,"1","Всё оперативно,спасибо!","2025-05-15T08:24:40.064296Z",3912975,3.352,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:24:40.064317Z","","","","",""
508,"1","Добрый день! Спасибо. Вопрос решен. ","2025-05-15T08:24:49.487367Z",3913158,7.33,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:24:49.487388Z","","","","",""
509,"1","Все быстро и четко!!! Спасибо!","2025-05-15T08:25:00.658259Z",3913176,9.797,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:25:00.658300Z","","","","",""
510,"1","Очень ответственная девушка в УК.","2025-05-15T08:25:06.510836Z",3913279,4.652,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:25:06.510855Z","","","","",""
511,"1","отлично всё работает ","2025-05-15T08:25:11.010972Z",3913316,3.491,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:25:11.010991Z","","","","",""
512,"1","Благодарность мастеру, сделал быстро и качественно. Премию Ренату. 🤝","2025-05-15T08:25:15.907647Z",3913442,3.402,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:25:15.907667Z","","","","",""
513,"1","Пришли вовремя) заранее позвонили уточнить удобное время) отличный мастер все сделал быстро и аккуратно) ","2025-05-15T08:25:25.861764Z",3913486,8.988,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:25:25.861783Z","","","","",""
514,"1","отлично, спасибо!
","2025-05-15T08:25:30.176634Z",3913490,2.924,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:25:30.176657Z","","","","",""
515,"1","Все четко объяснили, вопросов не осталось","2025-05-15T08:25:37.152591Z",3913509,6.09,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:25:37.152624Z","","","","",""
516,"1","ну вроде, получше...
Слава Богу","2025-05-15T08:25:42.714639Z",3913566,4.286,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:25:42.714658Z","","","","",""
517,"1","Спасибо!","2025-05-15T08:25:46.177355Z",3913664,2.508,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:25:46.177374Z","","","","",""
518,"1","Проблема решена, быстро и оперативно..","2025-05-15T08:25:55.311817Z",3913676,7.919,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-15T08:25:55.311841Z","","","","",""
519,"1","Всё отлично, спасибо!","2025-05-15T08:26:00.548188Z",3913730,3.867,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:26:00.548207Z","","","","",""
520,"1","Очень быстро и вежливо))","2025-05-15T08:26:11.695726Z",3913971,10.219,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:26:11.695754Z","","","","",""
521,"1","Второй специалист все отлично решил. Спасибо.","2025-05-15T08:26:18.607222Z",3913976,5.522,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:26:18.607241Z","","","","",""
522,"1","Благодарю за оперативность!","2025-05-15T08:26:22.998342Z",3914036,3.235,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:26:22.998361Z","","","","",""
523,"1","Спасибо. ","2025-05-15T08:26:27.214190Z",3914082,2.771,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:26:27.214208Z","","","","",""
524,"1","благадарю специалиста","2025-05-15T08:26:31.566267Z",3914097,3.088,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:26:31.566287Z","","","","",""
525,"1","Очень быстро и качественно, спасибо! ","2025-05-15T08:26:36.241056Z",3914189,3.024,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T08:26:36.241075Z","","","","",""
526,"1","Спасибо за оперативность ","2025-05-15T08:26:45.038611Z",3914220,7.478,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:26:45.038633Z","","","","",""
527,"1","Спасибо Большое! Всё сделано супер!","2025-05-15T08:26:49.405618Z",3914351,6.5,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:26:54.548148Z","","","","",""
528,"1","Комод убран. Большое спасибо за оперативное решение","2025-05-15T08:27:00.441741Z",3914367,4.91,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:27:00.441767Z","","","","",""
529,"1","Хочу выразить особую благодарность Татьяне за проявленный интерес к моему вопросу!","2025-05-15T08:27:07.453736Z",3914531,5.091,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:27:07.453774Z","","","","",""
530,"1","Очень быстро отреагировали и устранили проблему ","2025-05-15T08:27:12.418884Z",3914571,3.987,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:27:12.418906Z","","","","",""
531,"1","спасибо большое за оперативность)))","2025-05-15T08:27:16.752469Z",3914595,3.353,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:27:16.752491Z","","","","",""
532,"1","Вот теперь все данные правильно внесены. Спасибо.","2025-05-15T08:27:50.341714Z",3914622,9.853,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:27:50.341735Z","","","","",""
533,"1","спасибо 
","2025-05-15T08:27:54.774997Z",3914651,3.245,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:27:54.775016Z","","","","",""
534,"1","Спасибо за оперативную помощь","2025-05-15T08:27:58.800273Z",3914767,2.838,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:27:58.800298Z","","","","",""
535,"1","Спасибо! Ключи рабочие","2025-05-15T08:28:03.833312Z",3914795,3.835,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T08:28:03.833335Z","","","","",""
536,"1","Круто , быстро ,спасибо ","2025-05-15T08:28:10.558819Z",3914807,5.625,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:28:10.558863Z","","","","",""
537,"1","быстро, эффективно!","2025-05-15T08:28:14.158456Z",3914918,2.526,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:28:14.158478Z","","","","",""
538,"1","Все отлично","2025-05-15T08:28:18.390215Z",3915041,2.978,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:28:18.390235Z","","","","",""
539,"1","Отличный сантехник!","2025-05-15T08:28:23.149670Z",3915053,3.693,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:28:23.149692Z","","","","",""
